stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening D:\School\Info\sokoban\src\Debug\allegro5.cfg r
display  D   display_settings.c:398  _al_score_display_settings       [   0.88173] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88177] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88182] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88186] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.88192] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88196] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.88201] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88205] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88211] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88215] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88220] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88224] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88230] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88234] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88239] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88243] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88249] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88253] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88259] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88263] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88268] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88272] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.88278] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88282] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.88287] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88291] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88296] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88300] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88305] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88310] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88315] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88319] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88324] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88328] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88362] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88367] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88373] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88377] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.88382] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.88386] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.88392] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.88395] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.88401] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.88405] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88410] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.88414] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88419] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.88423] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88429] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.88434] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88439] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.88443] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88448] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.88452] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88457] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.88461] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88466] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.88470] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.88476] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.88479] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.88485] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.88489] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88494] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.88498] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88503] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.88507] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88512] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.88516] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88522] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.88525] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88531] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.88535] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88540] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.88544] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88549] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.88553] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.88558] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.88562] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.88568] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.88572] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88577] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.88582] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88587] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.88593] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88600] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.88604] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88609] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.88613] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88619] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.88622] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.88628] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.88632] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 8/1
